#YY  MM DD hh mm WVHT SwH SwP WWH WWP SwD WWD STEEPNESS APD MWD
2025 11 06 10 30  1.5  1.0 14.3  1.1  9.1 SSW   E    AVERAGE  7.8 203
2025 11 06 10 00  1.4  0.8 11.8  1.2  8.7   S ENE    AVERAGE  7.5  72
2025 11 06 09 30  1.5  0.9 13.3  1.2  8.7  SW ENE    AVERAGE  7.6  70
2025 11 06 09 00  1.4  0.8 13.3  1.1  8.0   W ENE    AVERAGE  7.5  67
2025 11 06 08 30  1.4  0.8 14.3  1.1  8.0  SW   E    AVERAGE  7.3 224
2025 11 06 08 00  1.4  0.8 12.5  1.1  8.3   S   E    AVERAGE  7.2  85
2025 11 06 07 30  1.4  0.9 11.8  1.1  8.7   S ENE    AVERAGE  7.3 175
2025 11 06 07 00  1.4  0.8 11.8  1.2  8.7 SSW   E    AVERAGE  7.0  91
2025 11 06 06 30  1.5  1.0 14.3  1.2  8.3 NNW   E    AVERAGE  7.4 327
2025 11 06 06 00  1.4  0.8 11.8  1.2  8.0   S ENE    AVERAGE  7.0  71
2025 11 06 05 30  1.6  0.9 13.3  1.3  8.3  SW ENE    AVERAGE  7.3  75
2025 11 06 05 00  1.4  0.8 12.5  1.2  8.3   S ENE    AVERAGE  7.0  72
2025 11 06 04 30  1.4  0.8 11.8  1.2  8.0   S ENE    AVERAGE  7.1  58
2025 11 06 04 00  1.4  0.8 13.3  1.1  9.5 WNW  SE    AVERAGE  7.2 128
2025 11 06 03 30  1.4  0.8 14.3  1.2  8.3  SW ENE    AVERAGE  7.2  73
2025 11 06 03 00  1.4  0.9 11.1  1.1  8.0   S ENE    AVERAGE  7.1 174
2025 11 06 02 30  1.5  0.8 15.4  1.2  8.0   W  NE    AVERAGE  7.2  49
2025 11 06 02 00  1.5  0.8 15.4  1.2  8.0   W  NE    AVERAGE  7.2  54
2025 11 06 01 30  1.5  0.8 10.0  1.2  8.3  SE ENE    AVERAGE  7.0  73
2025 11 06 01 00  1.5  0.8 14.3  1.2  7.7  NW  NE    AVERAGE  7.3  48
2025 11 06 00 30  1.5  0.7 12.5  1.3  7.7   S ENE    AVERAGE  7.1  76
2025 11 06 00 00  1.5  0.8 11.1  1.3  8.7   S ENE    AVERAGE  7.2  63
2025 11 05 23 30  1.4  0.8 14.3  1.2  7.7 WSW ENE    AVERAGE  7.3  65
2025 11 05 23 00  1.5  0.8 10.5  1.3  8.7 SSW ENE    AVERAGE  7.4  78
2025 11 05 22 30  1.5  0.8 11.1  1.3  8.3   S   E    AVERAGE  7.2  88
2025 11 05 22 00  1.6  0.8 10.0  1.3  8.7  SE  NE    AVERAGE  7.3  51
2025 11 05 21 30  1.5  0.8 11.8  1.3  8.0   S ENE    AVERAGE  7.2  62
2025 11 05 21 00  1.5  0.8 10.0  1.2  8.7 SSE ENE    AVERAGE  7.2  69
2025 11 05 20 30  1.6  0.9 11.8  1.3  8.3   S ENE    AVERAGE  7.3  66
2025 11 05 20 00  1.5  0.8 11.8  1.3  7.7   S ENE    AVERAGE  7.3  62
2025 11 05 19 30  1.5  0.8 11.1  1.3  8.7   S   E    AVERAGE  7.2  96
2025 11 05 19 00  1.4  0.8 11.8  1.2  7.7   S  NE    AVERAGE  7.2 182
2025 11 05 18 30  1.4  0.9 11.8  1.1  9.1   S ESE    AVERAGE  7.3 183
2025 11 05 18 00  1.4  0.8 11.8  1.2  9.1   S ESE    AVERAGE  6.9 111
2025 11 05 17 30  1.4  0.8 10.5  1.2  8.0   S ENE    AVERAGE  6.7  73
2025 11 05 17 00  1.5  0.8 12.5  1.3  9.5   S   E    AVERAGE  6.8 100
2025 11 05 16 30  1.5  0.9 11.8  1.2  9.1   S ENE    AVERAGE  6.7 184
2025 11 05 16 00  1.5  0.8 11.8  1.2  7.7   S ENE    AVERAGE  6.5 183
2025 11 05 15 30  1.6  0.9 10.0  1.3  9.5  SE   E    AVERAGE  6.8  80
2025 11 05 15 00  1.5  0.8 11.8  1.3  8.7   S ENE    AVERAGE  6.3 181
2025 11 05 14 30  1.6  0.8 12.5  1.4  9.1   S  NE    AVERAGE  6.1  54
2025 11 05 14 00  1.5  0.8 12.5  1.3  8.3   S  NE    AVERAGE  6.2 182
2025 11 05 13 30  1.5  0.8 10.5  1.3  9.5 SSE ENE    AVERAGE  6.1 158
2025 11 05 13 00  1.6  0.8 11.8  1.3  9.1   S ENE    AVERAGE  6.0 185
2025 11 05 12 30  1.6  0.8 11.8  1.3  9.5   S  SE    AVERAGE  6.0 189
2025 11 05 12 00  1.5  0.8 10.0  1.3  8.7   S ENE    AVERAGE  5.9  60
2025 11 05 11 30  1.5  0.8 11.8  1.2  9.5   S   E    AVERAGE  6.1 180
2025 11 05 11 00  1.5  0.8 12.5  1.2  8.7   S   E    AVERAGE  6.0 188
2025 11 05 10 30  1.4  0.8 11.8  1.2  8.3 SSW ENE    AVERAGE  6.0 195
2025 11 05 10 00  1.5  0.8 11.8  1.2  9.5 SSW  SE    AVERAGE  6.2 192
2025 11 05 09 30  1.4  0.8 12.5  1.1  9.5   S   E    AVERAGE  6.1 191
2025 11 05 09 00  1.4  0.9 11.8  1.1  9.5   S ESE    AVERAGE  6.3 185
2025 11 05 08 30  1.5  0.9 11.8  1.2  7.7   S ENE    AVERAGE  6.7 189
2025 11 05 08 00  1.5  0.9 12.5  1.2  9.5   S ESE    AVERAGE  6.7 188
2025 11 05 07 30  1.4  0.9 12.5  1.1  8.3 SSW ENE    AVERAGE  6.5 194
2025 11 05 07 00  1.5  0.9 12.5  1.1  9.5   S   E    AVERAGE  6.4 178
2025 11 05 06 30  1.4  0.8 10.5  1.1  8.3 SSE   E    AVERAGE  6.3 149
2025 11 05 06 00  1.4  0.9 12.5  1.1  9.5   S SSE    AVERAGE  6.6 187
2025 11 05 05 30  1.4  0.9 11.8  1.1  9.5   S  NE    AVERAGE  6.7 183
2025 11 05 05 00  1.4  0.9 12.5  1.1  8.3   S ENE    AVERAGE  6.5 186
2025 11 05 04 30  1.5  0.9 13.3  1.1  8.0   S ENE    AVERAGE  6.3 182
2025 11 05 04 00  1.4  0.9 12.5  1.1  8.7 SSW ENE    AVERAGE  6.1 202
2025 11 05 03 30  1.5  1.0 13.3  1.2  7.7 SSW ENE    AVERAGE  6.5 196
2025 11 05 03 00  1.4  0.9 13.3  1.1  7.7   S ENE    AVERAGE  6.2 185
2025 11 05 02 30  1.6  1.1 13.3  1.2  8.0   S ENE    AVERAGE  7.0 184
2025 11 05 02 00  1.5  1.0 13.3  1.1  8.3   S ENE    AVERAGE  6.7 189
2025 11 05 01 30  1.6  1.0 12.5  1.2  6.7   S  NE    AVERAGE  6.7 189
2025 11 05 01 00  1.6  1.1 12.5  1.1  6.7   S  NE      SWELL  7.0 187
2025 11 05 00 30  1.5  1.0 12.5  1.1  7.1 SSW  NE    AVERAGE  6.5 195
2025 11 05 00 00  1.5  1.0 12.5  1.2  7.1 SSW ENE    AVERAGE  6.3 196
2025 11 04 23 30  1.5  1.0 13.3  1.1  8.0   S ENE    AVERAGE  6.7 189
2025 11 04 23 00  1.5  0.9 11.8  1.2  8.0   S ENE    AVERAGE  6.3 179
2025 11 04 22 30  1.5  1.1 13.3  1.1  8.7   S ENE      SWELL  6.6 186
2025 11 04 22 00  1.5  0.9 13.3  1.1  8.3   S  NE    AVERAGE  6.4 191
2025 11 04 21 30  1.6  1.1 13.3  1.1  8.3 SSW ENE      SWELL  6.5 194
2025 11 04 21 00  1.5  0.9 14.3  1.1  8.3 SSW  NE    AVERAGE  6.3 208
2025 11 04 20 30  1.4  0.9 12.5  1.0  7.7   S ENE    AVERAGE  6.5 189
2025 11 04 20 00  1.4  0.9 11.8  1.1  8.3   S ENE    AVERAGE  6.5 188
2025 11 04 19 30  1.5  1.0 13.3  1.1  9.1   S ESE    AVERAGE  7.0 185
2025 11 04 19 00  1.4  1.0 13.3  1.0  8.3   S ENE      SWELL  7.1 179
2025 11 04 18 30  1.4  1.0 12.5  1.0  8.0   S  NE      SWELL  6.9 189
2025 11 04 18 00  1.4  0.9 11.8  1.0  8.0   S ENE    AVERAGE  6.7 173
2025 11 04 17 30  1.5  1.0 12.5  1.1  8.3   S ENE    AVERAGE  6.7 182
2025 11 04 17 00  1.5  1.0 12.5  1.1  8.3   S  NE    AVERAGE  6.8 178
2025 11 04 16 30  1.4  0.9 14.3  1.1  8.0 SSW ENE    AVERAGE  6.5 195
2025 11 04 16 00  1.5  1.0 12.5  1.1  8.7   S ENE    AVERAGE  6.7 180
2025 11 04 15 30  1.4  0.9 12.5  1.1  8.0   S  NE    AVERAGE  6.7 186
2025 11 04 15 00  1.5  1.0 13.3  1.1  7.7   S ENE    AVERAGE  7.0 183
2025 11 04 14 30  1.4  0.9 13.3  1.1  6.7   S ENE    AVERAGE  6.7 186
2025 11 04 14 00  1.4  0.9 12.5  1.1  7.4   S ENE    AVERAGE  6.7 182
2025 11 04 13 30  1.4  0.9 12.5  1.1  8.3   S  NE    AVERAGE  6.7 176
2025 11 04 13 00  1.3  0.8 13.3  1.0  9.1   S   E    AVERAGE  6.5 187
2025 11 04 12 30  1.4  0.9 13.3  1.1  8.7 SSW  NE    AVERAGE  6.5 196
2025 11 04 12 00  1.3  0.8 13.3  1.1  8.7   S ENE    AVERAGE  6.1 191
2025 11 04 11 30  1.3  0.8 13.3  1.0  5.4   S  NE    AVERAGE  6.3 181
2025 11 04 11 00  1.4  0.9 13.3  1.0  4.8   S  NE    AVERAGE  6.4 187
2025 11 04 10 30  1.4  0.9 13.3  1.1  8.0   S ENE    AVERAGE  6.3 184
2025 11 04 10 00  1.3  0.8 13.3  1.0  8.0   S ENE    AVERAGE  6.3 190
2025 11 04 09 30  1.3  0.8 13.3  1.0  7.7   S ENE    AVERAGE  6.2 188
2025 11 04 09 00  1.4  0.9 13.3  1.1  8.7 SSW ENE    AVERAGE  6.3 194
2025 11 04 08 30  1.3  0.9 14.3  1.0  8.3   S ENE    AVERAGE  6.4 189
2025 11 04 08 00  1.3  0.8 13.3  1.0  8.0   S   E    AVERAGE  6.2 184
2025 11 04 07 30  1.3  0.8 13.3  1.0  7.7   S   E    AVERAGE  6.1 191
2025 11 04 07 00  1.2  0.8 11.1  1.0  8.3 SSE ENE    AVERAGE  5.6 161
2025 11 04 06 30  1.3  0.8 13.3  1.0  9.1   S ESE    AVERAGE  5.9 172
2025 11 04 06 00  1.2  0.8 13.3  0.9  9.5   S  SE    AVERAGE  6.0 189
2025 11 04 05 30  1.3  0.8 13.3  1.0  8.3   S ENE    AVERAGE  5.9 183
2025 11 04 05 00  1.2  0.8 13.3  1.0  9.1 SSW ESE    AVERAGE  5.7 194
2025 11 04 04 30  1.2  0.8 13.3  1.0  9.1 SSW  NE    AVERAGE  5.7 195
2025 11 04 04 00  1.3  0.9 13.3  1.0  7.1 SSW ESE    AVERAGE  5.9 203
2025 11 04 03 30  1.3  0.8 13.3  1.1  8.0   S ENE    AVERAGE  6.0 182
2025 11 04 03 00  1.4  0.9 13.3  1.1  8.7 SSW ENE    AVERAGE  6.2 202
2025 11 04 02 30  1.4  0.9 13.3  1.1  8.7   S ENE    AVERAGE  6.0 190
2025 11 04 02 00  1.4  0.9 13.3  1.1  8.3   S ENE    AVERAGE  6.1 191
2025 11 04 01 30  1.3  0.8 14.3  1.0  8.3 SSW  NE    AVERAGE  5.7 210
2025 11 04 01 00  1.3  0.7 13.3  1.0  8.3 SSW ENE    AVERAGE  5.6 195
2025 11 04 00 30  1.3  0.8 14.3  1.1  9.1 SSW ESE    AVERAGE  5.9 201
2025 11 04 00 00  1.3  0.8 11.8  1.1  9.5   S  SE    AVERAGE  5.8 178
2025 11 03 23 30  1.3  0.8 12.5  1.0  6.7 SSW   E    AVERAGE  6.0 201
2025 11 03 23 00  1.2  0.8 11.8  1.0  9.1 SSW   E    AVERAGE  6.1 198
2025 11 03 22 30  1.2  0.7 13.3  1.0  9.1 SSW  SE    AVERAGE  5.9 198
2025 11 03 22 00  1.2  0.8 12.5  0.9  8.3 SSW  NE    AVERAGE  6.5 197
2025 11 03 21 30  1.3  0.8 11.1  1.0  9.1   W  SE    AVERAGE  6.3 277
2025 11 03 21 00  1.3  0.8 13.3  1.0  9.1 SSW   E    AVERAGE  6.6 204
2025 11 03 20 30  1.1  0.7 12.5  0.9  8.3 SSW ENE    AVERAGE  6.4 204
2025 11 03 20 00  1.2  0.8 12.5  0.9  9.5 SSW   S    AVERAGE  6.7 204
2025 11 03 19 30  1.2  0.8 12.5  0.9  8.3 SSW ENE    AVERAGE  7.0 200
2025 11 03 19 00  1.2  0.8 13.3  0.9  9.1 SSW   E    AVERAGE  6.7 202
2025 11 03 18 30  1.2  0.8 14.3  0.9  9.1 SSW ENE    AVERAGE  6.7 201
2025 11 03 18 00  1.2  0.8 13.3  1.0  9.1 SSW ENE    AVERAGE  6.5 202
2025 11 03 17 30  1.2  0.8 12.5  0.9  9.5 SSW ESE    AVERAGE  6.5 206
2025 11 03 17 00  1.2  0.7 13.3  0.9  8.3 SSW ENE    AVERAGE  6.7 204
2025 11 03 16 30  1.1  0.7 12.5  0.9  8.7 SSW ENE    AVERAGE  6.4 204
2025 11 03 16 00  1.1  0.6 13.3  1.0  8.7 SSW ENE    AVERAGE  6.3  76
2025 11 03 15 30  1.2  0.7 11.8  1.0  9.5 SSW ESE    AVERAGE  6.4 201
2025 11 03 15 00  1.3  0.8 11.1  1.0  8.7 WSW  NE    AVERAGE  6.3 242
2025 11 03 14 30  1.2  0.7 14.3  1.0  7.7 SSW ENE    AVERAGE  6.3 210
2025 11 03 14 00  1.2  0.7 10.5  1.0  8.3 WSW ENE    AVERAGE  6.2 245
2025 11 03 13 30  1.2  0.7 13.3  1.0  8.3 SSW ENE    AVERAGE  6.3 211
2025 11 03 13 00  1.2  0.6 10.5  1.0  9.1  SW ENE    AVERAGE  6.4 235
2025 11 03 12 30  1.1  0.6 11.1  1.0  8.7 WSW ENE    AVERAGE  6.3 240
2025 11 03 12 00  1.2  0.6 10.0  1.1  8.7   S ENE    AVERAGE  6.4 183
2025 11 03 11 30  1.2  0.7 11.1  0.9  8.0 WNW  NE    AVERAGE  6.4 301
2025 11 03 11 00  1.2  0.6 11.1  1.0  8.7 WSW  NE    AVERAGE  6.2 256
2025 11 03 10 30  1.2  0.6 11.8  1.1  8.7 WSW  NE    AVERAGE  6.4  47
2025 11 03 10 00  1.3  0.7 11.1  1.1  7.7  SW  NE    AVERAGE  6.5  46
2025 11 03 09 30  1.2  0.7 12.5  1.0  9.1  SW ENE    AVERAGE  6.4 223
2025 11 03 09 00  1.2  0.7 11.1  1.1  8.7 SSW ENE    AVERAGE  6.4  61
2025 11 03 08 30  1.2  0.7 11.8  1.0  9.1  SW ENE    AVERAGE  6.6 216
2025 11 03 08 00  1.2  0.6 11.1  1.0  8.7 WSW ENE    AVERAGE  6.4  65
2025 11 03 07 30  1.2  0.7 10.5  1.0  7.1 SSW  NE    AVERAGE  6.6  40
2025 11 03 07 00  1.3  0.7 10.5  1.1  7.1 SSW NNE    AVERAGE  6.5  33
2025 11 03 06 30  1.3  0.7 11.8  1.1  7.1  SW  NE      STEEP  6.5  37
2025 11 03 06 00  1.4  0.7 11.1  1.2  8.7  SW ENE    AVERAGE  6.5 229
2025 11 03 05 30  1.2  0.6 11.8  1.0  8.7  SW  NE    AVERAGE  6.2 221
2025 11 03 05 00  1.3  0.7 11.1  1.1  9.1   S  NE    AVERAGE  6.1 191
2025 11 03 04 30  1.2  0.6 10.5  1.0  6.5 SSW NNE    AVERAGE  5.7 208
2025 11 03 04 00  1.2  0.6 11.8  1.1  9.1 WSW ENE    AVERAGE  6.0  61
2025 11 03 03 30  1.3  0.7 10.5  1.1  8.3 SSW ENE    AVERAGE  5.9  69
2025 11 03 03 00  1.4  0.7 12.5  1.2  8.3  SW  NE    AVERAGE  6.0  53
2025 11 03 02 30  1.4  0.6 11.1  1.2  8.3 WSW  NE    AVERAGE  5.7  55
2025 11 03 02 00  1.4  0.7 11.1  1.2  8.0  SW  NE    AVERAGE  5.9  55
2025 11 03 01 30  1.4  0.7 11.1  1.3  8.0 WSW  NE    AVERAGE  5.8 242
2025 11 03 01 00  1.3  0.6 10.5  1.2  8.7 SSW ENE    AVERAGE  5.8 210
2025 11 03 00 30  1.4  0.7 11.1  1.2  6.9 SSW  NE    AVERAGE  6.0 198
2025 11 03 00 00  1.3  0.7 11.8  1.1  7.7 WSW  NE    AVERAGE  6.0 247
2025 11 02 23 30  1.4  0.7 11.1  1.2  8.3 SSW  NE    AVERAGE  6.3  56
2025 11 02 23 00  1.3  0.6 12.5  1.1  8.3 SSW ENE    AVERAGE  6.1  61
2025 11 02 22 30  1.4  0.7 11.1  1.1  7.1 SSW  NE    AVERAGE  6.6 201
2025 11 02 22 00  1.3  0.7 11.8  1.1  7.7  SW ENE    AVERAGE  6.4 220
2025 11 02 21 30  1.4  0.7 11.1  1.2  8.7 SSW  NE    AVERAGE  6.5 204
2025 11 02 21 00  1.3  0.6 10.5  1.1  8.7   S ENE    AVERAGE  6.4  67
2025 11 02 20 30  1.3  0.7 10.5  1.1  8.3   S ENE    AVERAGE  6.2  62
2025 11 02 20 00  1.3  0.7 11.1  1.1  8.7   S ENE    AVERAGE  6.4  65
2025 11 02 19 30  1.3  0.6 10.5  1.1  8.7 SSW ENE    AVERAGE  5.9  74
2025 11 02 19 00  1.4  0.8 11.1  1.2  9.1 SSW ENE    AVERAGE  6.3 193
2025 11 02 18 30  1.3  0.7 10.5  1.1  9.5 SSW ESE    AVERAGE  6.3 199
2025 11 02 18 00  1.4  0.7 11.8  1.1  8.7   S ENE    AVERAGE  6.3 191
2025 11 02 17 30  1.4  0.8 10.0  1.2  9.5 SSE  SE    AVERAGE  6.3 155
2025 11 02 17 00  1.3  0.7 11.1  1.1  9.1   S ESE    AVERAGE  6.1 181
2025 11 02 16 30  1.3  0.6 11.8  1.1  7.4 SSW ENE    AVERAGE  5.9  78
2025 11 02 16 00  1.4  0.8 11.1  1.2  9.5 SSW SSE    AVERAGE  6.4 194
2025 11 02 15 30  1.4  0.7 11.1  1.2  9.5 SSW ESE    AVERAGE  6.1 196
2025 11 02 15 00  1.3  0.6 11.8  1.2  9.5  SW  SE    AVERAGE  5.7 126
2025 11 02 14 30  1.4  0.7 11.1  1.2  8.7 SSW ENE    AVERAGE  5.8 203
2025 11 02 14 00  1.5  0.9 11.1  1.3  8.7 SSW   E    AVERAGE  6.1 201
2025 11 02 13 30  1.4  0.7 10.0  1.2  8.7   S ENE    AVERAGE  6.0  73
2025 11 02 13 00  1.5  0.7 11.8  1.3  8.7 SSW   E    AVERAGE  6.0  93
2025 11 02 12 30  1.4  0.7 10.5  1.2  8.3   S   E    AVERAGE  5.7 186
2025 11 02 12 00  1.4  0.7 11.1  1.2  8.7 SSW ENE    AVERAGE  5.7 202
2025 11 02 11 30  1.4  0.7 11.8  1.2  9.1 SSW ENE    AVERAGE  5.4 205
2025 11 02 11 00  1.4  0.7 10.5  1.3  8.7 SSW ENE    AVERAGE  5.5  67
2025 11 02 10 30  1.4  0.6 10.5  1.3  9.5 SSE ESE    AVERAGE  5.2 109
2025 11 02 10 00  1.4  0.8 11.8  1.2  9.1 WSW   E    AVERAGE  5.6 244
2025 11 02 09 30  1.3  0.7 11.1  1.1  9.5 SSW   E    AVERAGE  5.8 201
2025 11 02 08 30  1.2  0.7 10.5  1.0  8.7   S ENE    AVERAGE  5.8 191
2025 11 02 08 00  1.3  0.8 10.5  1.1  9.5   S SSE    AVERAGE  5.9 185
2025 11 02 07 30  1.2  0.6 11.1  1.1  8.7   S  SE    AVERAGE  5.5 190
2025 11 02 07 00  1.3  0.8 10.5  1.1  9.5   S ESE    AVERAGE  5.8 175
2025 11 02 06 30  1.3  0.7 11.1  1.1  8.3   S   E    AVERAGE  5.6 180
2025 11 02 06 00  1.3  0.7 10.5  1.1  8.7   S   E    AVERAGE  5.5 185
2025 11 02 05 30  1.3  0.8 11.8  1.1  9.5   S ESE    AVERAGE  5.7 188
2025 11 02 05 00  1.3  0.7 11.1  1.1  9.1   S ENE    AVERAGE  5.5 175
2025 11 02 04 30  1.4  0.8 11.8  1.2  9.1 SSW ESE    AVERAGE  6.1 192
2025 11 02 04 00  1.4  0.7 11.1  1.2  8.7   S   E    AVERAGE  6.0  93
2025 11 02 03 30  1.4  0.7 11.8  1.2  8.3 SSW ENE    AVERAGE  6.0 195
2025 11 02 03 00  1.3  0.7 10.5  1.1  9.5   S  SE    AVERAGE  6.1 179
2025 11 02 02 30  1.4  0.7 11.1  1.2  9.1   S ESE    AVERAGE  6.3 106
2025 11 02 02 00  1.3  0.7 11.1  1.1  8.0 SSW ENE    AVERAGE  6.2 195
2025 11 02 01 30  1.3  0.7 11.1  1.1  8.3   S   E    AVERAGE  6.5  92
2025 11 02 01 00  1.4  0.8 11.1  1.2  8.7 SSW ENE    AVERAGE  6.5 199
2025 11 02 00 30  1.4  0.7 11.1  1.2  8.7 SSW ENE    AVERAGE  6.5 197
2025 11 02 00 00  1.3  0.6 11.8  1.1  8.0   S  NE    AVERAGE  6.1 190
2025 11 01 23 30  1.5  0.8 11.8  1.2  8.7   S   E    AVERAGE  6.6 188
2025 11 01 23 00  1.4  0.7 11.8  1.2  8.7 SSW ENE    AVERAGE  6.6 195
2025 11 01 22 30  1.4  0.7 11.1  1.2  8.7 SSW ENE    AVERAGE  6.4  72
2025 11 01 22 00  1.4  0.7 11.8  1.2  8.3 SSW ENE    AVERAGE  6.4  62
2025 11 01 21 30  1.5  0.8 11.8  1.2  8.7 SSW ENE    AVERAGE  6.8  62
2025 11 01 21 00  1.4  0.7 11.1  1.3  8.7 SSW   E    AVERAGE  6.6  88
2025 11 01 20 30  1.4  0.8 11.8  1.1  8.7 SSW   E    AVERAGE  6.9 208
2025 11 01 20 00  1.4  0.8 11.8  1.1  8.7 SSW ENE    AVERAGE  7.0 199
2025 11 01 19 30  1.3  0.7 10.0  1.1  9.5 SSW SSE    AVERAGE  6.8 158
2025 11 01 19 00  1.5  0.8 11.8  1.3  9.1 SSW ESE    AVERAGE  7.1 193
2025 11 01 18 30  1.4  0.8 11.8  1.2  8.7 SSW  NE    AVERAGE  6.9  53
2025 11 01 18 00  1.5  0.8 11.8  1.2  9.5 SSW ESE    AVERAGE  6.8 192
2025 11 01 17 30  1.5  0.8 11.1  1.3  9.5 SSW  SE    AVERAGE  6.8 195
2025 11 01 17 00  1.5  0.8 11.1  1.3  9.1 SSW  NE    AVERAGE  6.7  55
2025 11 01 16 30  1.6  0.8 10.5  1.3  8.7   S ENE    AVERAGE  6.7 183
2025 11 01 16 00  1.5  0.7 11.1  1.3  8.7 SSW ENE    AVERAGE  6.4  65
2025 11 01 15 30  1.6  0.7 10.5  1.4  8.7   S  NE    AVERAGE  6.5  56
2025 11 01 15 00  1.5  0.8 11.8  1.3  8.7 SSW  NE    AVERAGE  6.2 196
2025 11 01 14 30  1.6  0.8 11.1  1.4  8.7   S  NE    AVERAGE  6.2  50
2025 11 01 14 00  1.7  0.7 11.1  1.5  9.1   S ENE    AVERAGE  6.1  64
2025 11 01 13 30  1.7  0.8 11.8  1.5  9.1 SSW   E    AVERAGE  6.3  83
2025 11 01 13 00  1.7  0.8 10.0  1.5  9.1  SE  NE    AVERAGE  6.3  46
2025 11 01 12 30  1.6  0.8 11.8  1.4  9.1 SSW ENE    AVERAGE  6.1 203
2025 11 01 12 00  1.7  0.8 11.8  1.5  8.7 SSW ENE    AVERAGE  6.1  61
2025 11 01 11 30  1.6  0.8 11.1  1.4  8.7 SSW ENE    AVERAGE  6.0  64
2025 11 01 11 00  1.7  0.8 11.8  1.5  8.3 SSW  NE    AVERAGE  6.4 197
2025 11 01 10 30  1.5  0.8 11.8  1.3  8.7 SSW  NE    AVERAGE  6.1 206
2025 11 01 10 00  1.6  0.8 10.5  1.4  9.1   S ENE    AVERAGE  6.2  64
2025 11 01 09 30  1.6  0.8 12.5  1.4  9.1  SW ENE    AVERAGE  6.2  68
2025 11 01 09 00  1.6  0.7 12.5  1.4  9.1 SSW  NE    AVERAGE  6.0  48
2025 11 01 08 30  1.7  0.8 11.8  1.5  8.3 SSW ENE    AVERAGE  6.0 197
2025 11 01 08 00  1.7  0.8 11.1  1.6  9.1 SSW ENE    AVERAGE  6.0  58
2025 11 01 07 30  1.7  0.8 11.8  1.5  9.5 SSW  NE    AVERAGE  5.9 192
2025 11 01 07 00  1.6  0.8 11.1  1.4  9.5 SSW  NE    AVERAGE  6.2 195
2025 11 01 06 30  1.6  0.7 10.0  1.5  8.7   E ENE    AVERAGE  5.8  72
2025 11 01 06 00  1.6  0.8 11.8  1.4  8.3 SSW ENE    AVERAGE  5.9  72
2025 11 01 05 30  1.6  0.7 11.8  1.4  8.7 SSW ENE    AVERAGE  5.6 203
2025 11 01 05 00  1.5  0.6 10.5  1.4  8.7 SSE   E    AVERAGE  5.7  96
2025 11 01 04 30  1.6  0.8 10.5  1.4  9.1 SSW ENE    AVERAGE  5.8 204
2025 11 01 04 00  1.6  0.7 10.5  1.4  9.1 SSW ENE    AVERAGE  5.6  63
2025 11 01 03 30  1.6  0.7 11.8  1.4  9.5 SSW   E    AVERAGE  5.7  91
2025 11 01 03 00  1.6  0.7 10.5  1.5  8.3   E ENE    AVERAGE  5.7  75
2025 11 01 02 30  1.7  0.7 11.8  1.5  8.7 SSW ENE    AVERAGE  5.7 208
2025 11 01 02 00  1.6  0.6 10.0  1.5  8.7   S ENE    AVERAGE  5.3  61
2025 11 01 01 30  1.6  0.6 11.8  1.4  9.1 SSW   E    AVERAGE  5.5  94
2025 11 01 01 00  1.6  0.7 12.5  1.5  8.3  SW ENE    AVERAGE  5.7  64
2025 11 01 00 30  1.6  0.6 10.0  1.4  7.7  NE   E    AVERAGE  5.7  80
2025 11 01 00 00  1.6  0.6 11.8  1.5  9.1  SW ENE    AVERAGE  5.7  69
2025 10 31 23 30  1.6  0.7 11.8  1.5  8.7  SW ENE    AVERAGE  5.8  64
2025 10 31 23 00  1.7  0.6 10.0  1.6  9.1  NE  NE    AVERAGE  5.9  53
2025 10 31 22 30  1.6  0.6 10.5  1.5  9.1 SSE  NE    AVERAGE  5.7  55
2025 10 31 22 00  1.7  0.7 10.0  1.6  9.1   E ENE    AVERAGE  5.9  65
2025 10 31 21 30  1.7  0.6 10.0  1.6  9.1  NE ENE    AVERAGE  6.0  60
2025 10 31 21 00  1.7  0.7 11.8  1.6  8.3 SSW ENE    AVERAGE  6.0  77
2025 10 31 20 30  1.6  0.6 12.5  1.5  6.9 SSW  SE      STEEP  5.7 142
2025 10 31 20 00  1.6  0.6 11.8  1.5  8.7 SSW ENE    AVERAGE  5.7  66
2025 10 31 19 30  1.6  0.7 10.0  1.4  8.3  SE ENE    AVERAGE  5.9  66
2025 10 31 19 00  1.6  0.6 10.0  1.5  8.7 ESE   E    AVERAGE  6.0  90
2025 10 31 18 30  1.8  0.7 10.0  1.6  9.1 ENE ENE    AVERAGE  6.2  74
2025 10 31 18 00  1.6  0.6 11.8  1.5  9.1 SSW   E    AVERAGE  5.8  87
2025 10 31 17 30  1.7  0.7 10.0  1.6  8.3 ENE   E    AVERAGE  6.0  88
2025 10 31 17 00  1.6  0.6 11.8  1.5  8.3 SSW   E    AVERAGE  5.9  91
2025 10 31 16 30  1.8  0.7 11.1  1.6  8.3 SSW ENE    AVERAGE  6.2  74
2025 10 31 16 00  1.6  0.6 11.8  1.5  8.7 SSW ENE    AVERAGE  6.0  69
2025 10 31 15 30  1.6  0.6 12.5  1.5  8.0 SSW   E    AVERAGE  5.8  89
2025 10 31 15 00  1.6  0.6 10.0  1.4  8.7 ENE ENE    AVERAGE  5.8  77
