#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2025 10 21 22 26  0.8  0.2 10.5  0.8  3.5 ESE SSW VERY_STEEP  3.3 209
2025 10 21 21 56  0.8  0.2 11.1  0.7  3.6   E SSW        N/A  3.3 209
2025 10 21 21 26  0.7  0.2 11.1  0.7  3.3 ESE SSW        N/A  3.4 209
2025 10 21 20 56  0.7  0.2 10.5  0.7  3.5 ESE SSW        N/A  3.4 105
2025 10 21 20 26  0.7  0.2 11.1  0.7  3.3   E SSW        N/A  3.4  97
2025 10 21 19 56  0.7  0.2 10.5  0.7  3.2   E  SW        N/A  3.2 215
2025 10 21 19 26  0.7  0.2 10.5  0.6  3.2   E  SW        N/A  3.3 215
2025 10 21 18 56  0.6  0.2 10.5  0.6  3.1 ESE  SW        N/A  3.4 112
2025 10 21 18 26  0.6  0.2 10.5  0.6  2.9 ESE SSW        N/A  3.4 212
2025 10 21 17 56  0.6  0.2 11.1  0.5  9.9   E ESE        N/A  3.4 101
2025 10 21 17 26  0.5  0.2 11.1  0.5  9.1 ESE ESE        N/A  3.6 108
2025 10 21 16 56  0.4  0.2 11.1  0.4  9.9 ESE ESE        N/A  3.9 104
2025 10 21 16 26  0.4  0.2 11.8  0.3  9.9 ESE   E        N/A  4.8 114
2025 10 21 15 56  0.4  0.2 11.8  0.3  9.9   E ESE        N/A  4.8  94
2025 10 21 13 56  0.4  0.2 11.1  0.4  9.9   E   E        N/A  3.8  94
2025 10 21 13 26  0.5  0.2 11.1  0.4  9.9   E   E        N/A  4.0  97
2025 10 21 12 56  0.5  0.2 11.1  0.4  5.6   E  SE        N/A  4.6 101
2025 10 21 12 26  0.4  0.2 10.5  0.4  9.9   E ESE        N/A  4.1 100
2025 10 21 11 56  0.4  0.2 11.8  0.4  9.9   E ESE        N/A  4.2  98
2025 10 21 11 26  0.4  0.2 11.8  0.4  5.9   E  SE        N/A  4.2 100
2025 10 21 10 56  0.4  0.2 11.1  0.4  9.9   E   E        N/A  4.5  98
2025 10 21 10 26  0.5  0.3 11.8  0.4  9.9   E ESE        N/A  4.8  95
2025 10 21 09 56  0.5  0.2 11.8  0.4  9.9   E   E        N/A  4.1  93
2025 10 21 09 26  0.5  0.2 11.1  0.4  9.9   E   E        N/A  4.2  94
2025 10 21 08 56  0.5  0.2 11.8  0.4  9.9 ESE   E        N/A  4.2 104
2025 10 21 08 26  0.5  0.2 11.8  0.4  9.1 ESE ESE        N/A  4.3 105
2025 10 21 07 56  0.4  0.2 11.8  0.4  9.9   E   E        N/A  4.2  97
2025 10 21 07 26  0.4  0.2 11.1  0.4  9.9   E ESE        N/A  4.3  97
2025 10 21 05 26  0.4  0.3 11.8  0.3  9.9   E ESE        N/A  5.8  98
2025 10 21 04 56  0.4  0.2 11.8  0.3  9.9 ESE   E        N/A  5.2 111
2025 10 21 04 26  0.4  0.3 11.8  0.3  9.9   E ESE        N/A  5.3  97
2025 10 21 03 56  0.4  0.3 11.1  0.3  9.9   E ESE        N/A  5.7  94
2025 10 21 03 26  0.5  0.3 11.8  0.4  9.9   E ESE        N/A  5.7  95
2025 10 21 02 56  0.5  0.3 12.5  0.3  9.9 ESE ESE        N/A  6.4 103
2025 10 21 02 26  0.4  0.2 12.5  0.3  9.9   E   E        N/A  6.2  97
2025 10 21 01 56  0.4  0.3 10.5  0.3  9.9   E ESE        N/A  6.6  97
2025 10 21 01 26  0.5  0.3 11.8  0.3  7.1   E  SE        N/A  5.9  95
2025 10 21 00 56  0.5  0.3 11.1  0.4  9.9   E   E        N/A  5.4  87
2025 10 21 00 26  0.5  0.3 11.8  0.4  7.1 ESE  SE        N/A  5.5 111
2025 10 20 23 56  0.5  0.3 12.5  0.4  7.1   E  SE        N/A  5.1  95
2025 10 20 23 26  0.5  0.3 11.8  0.4  9.9   E ESE        N/A  5.2  97
2025 10 20 22 56  0.5  0.3 12.5  0.5  6.2   E SSE        N/A  5.3  93
2025 10 20 22 26  0.5  0.3 11.8  0.4  5.9   E SSE        N/A  5.8  95
2025 10 20 21 56  0.5  0.3 11.1  0.4  6.7 ESE SSE        N/A  7.0 103
2025 10 20 21 26  0.5  0.3 12.5  0.4  6.7   E SSE        N/A  6.9  88
2025 10 20 20 56  0.5  0.3 12.5  0.4  9.9 ESE   E        N/A  6.8 103
2025 10 20 20 26  0.5  0.4 11.8  0.4  9.9   E   E        N/A  6.6 100
2025 10 20 19 56  0.5  0.3 11.1  0.4  9.9   E   E        N/A  6.0  91
2025 10 20 19 26  0.5  0.3 12.5  0.4  9.9   E   E        N/A  5.6  97
2025 10 20 18 56  0.5  0.3 11.1  0.4  7.1   E  SE        N/A  5.5  93
2025 10 20 18 26  0.5  0.3 12.5  0.4  9.9   E ESE        N/A  4.9  94
2025 10 20 17 56  0.5  0.3 11.1  0.4  6.2   E  SE        N/A  5.0 101
2025 10 20 17 26  0.5  0.4 13.3  0.4  7.1   E  SE        N/A  5.0 100
2025 10 20 16 56  0.5  0.3 13.3  0.4  9.1   E ESE        N/A  4.3  98
2025 10 20 16 26  0.6  0.3 13.3  0.5  9.9   E ESE        N/A  4.0  86
2025 10 20 15 26  0.6  0.3 11.1  0.5  7.1   E SSE        N/A  3.7  87
2025 10 20 14 56  0.6  0.3 13.3  0.5  9.9   E   E        N/A  4.0  93
2025 10 20 14 26  0.7  0.3 13.3  0.6  2.8 ESE NNW        N/A  3.9 103
2025 10 20 13 56  0.7  0.3 12.5  0.7  2.8   E NNW        N/A  3.6  83
2025 10 20 13 26  0.7  0.3 12.5  0.6  7.1   E SSE        N/A  3.7  87
2025 10 20 12 56  0.7  0.3 13.3  0.7  7.1   E SSE        N/A  3.9  84
2025 10 20 12 26  0.8  0.3 13.3  0.8  6.7   E SSE    AVERAGE  3.6 166
2025 10 20 11 56  0.8  0.3 12.5  0.8  3.0   E   N    AVERAGE  3.9  93
2025 10 20 11 26  0.9  0.3 11.8  0.8  3.5   E   N VERY_STEEP  3.9   3
2025 10 20 10 56  0.9  0.3 12.5  0.9  7.1   E SSE    AVERAGE  4.0 167
2025 10 20 10 26  1.0  0.3 12.5  1.0  3.3   E  NW VERY_STEEP  3.9 322
2025 10 20 09 56  1.1  0.3 11.8  1.1  3.6   E  NW VERY_STEEP  3.9 319
2025 10 20 09 26  1.1  0.4 13.3  1.1  3.6   E  NW VERY_STEEP  4.0 319
2025 10 20 08 56  1.1  0.3 12.5  1.1  3.5   E  NW VERY_STEEP  4.0 319
2025 10 20 08 26  1.2  0.3 14.3  1.1  3.5 ESE  NW VERY_STEEP  4.1 319
2025 10 20 07 56  1.2  0.4 13.3  1.2  6.7   E SSE      STEEP  4.2 166
2025 10 20 07 26  1.2  0.3 11.8  1.2  3.5   E WNW VERY_STEEP  4.1 287
2025 10 20 06 56  1.2  0.3 11.1  1.2  6.2   E   S      STEEP  4.2 171
2025 10 20 06 26  1.2  0.3 11.8  1.1  6.2   E   S      STEEP  4.6 170
2025 10 20 05 56  1.2  0.4 11.1  1.1  6.7   E   S      STEEP  4.7 173
2025 10 20 05 26  1.2  0.3 11.1  1.2  6.2   E   S      STEEP  4.8 177
2025 10 20 04 56  1.3  0.4 11.1  1.2  6.7   E SSE      STEEP  4.8 162
2025 10 20 04 26  1.1  0.3 11.1  1.1  6.2 ESE   S      STEEP  4.5 173
2025 10 20 03 56  1.2  0.4 11.8  1.1  5.9   E   S      STEEP  4.7 174
2025 10 20 03 26  1.1  0.4 11.1  1.1  5.9 ESE   S      STEEP  4.6 170
2025 10 20 02 56  1.1  0.3 11.8  1.1  5.9 ESE   S      STEEP  4.7 174
2025 10 20 02 26  1.1  0.3 12.5  1.0  5.9 ESE   S      STEEP  4.5 171
2025 10 20 01 56  1.1  0.4 12.5  1.0  5.6 ESE   S      STEEP  4.5 177
2025 10 20 01 26  1.1  0.4 11.8  1.0  5.3 ESE   S VERY_STEEP  4.5 177
2025 10 20 00 56  1.0  0.4 11.8  1.0  5.6   E   S      STEEP  4.3 183
2025 10 20 00 26  1.0  0.3 12.5  1.0  5.3 ESE   S VERY_STEEP  4.3 177
2025 10 19 23 56  1.1  0.4 11.1  1.0  5.6   E   S      STEEP  4.6 171
2025 10 19 23 26  1.1  0.4 10.5  1.1  5.3 ESE   S VERY_STEEP  4.5 176
2025 10 19 22 56  1.1  0.4 11.8  1.0  5.6   E   S    AVERAGE  4.5  95
2025 10 19 22 26  1.1  0.4 11.8  1.1  5.3   E   S VERY_STEEP  4.5 177
2025 10 19 21 56  1.1  0.4 11.8  1.0  5.3   E   S    AVERAGE  4.2  93
2025 10 19 21 26  1.0  0.4 11.8  0.9  5.0   E   S    AVERAGE  4.4  95
2025 10 19 20 56  0.9  0.4 11.1  0.9  4.8 ESE   S VERY_STEEP  4.4 180
2025 10 19 20 26  0.9  0.4 11.1  0.8  5.0   E   S    AVERAGE  4.5  94
2025 10 19 19 56  0.9  0.4 11.1  0.8  5.3   E SSE    AVERAGE  4.9  95
2025 10 19 19 26  0.8  0.4 11.8  0.8  4.8   E   S    AVERAGE  5.1 101
2025 10 19 18 56  0.8  0.4 12.5  0.8  4.8   E   S    AVERAGE  5.3  98
2025 10 19 18 26  0.8  0.4 11.8  0.7  4.8   E   S        N/A  5.5 101
2025 10 19 17 56  0.8  0.4 11.8  0.6  9.9 ESE ESE        N/A  6.0 103
2025 10 19 17 26  0.7  0.4 13.3  0.6  9.9   E   E        N/A  6.2 101
2025 10 19 16 56  0.7  0.4 11.8  0.6  4.5 ESE SSE        N/A  5.7 103
2025 10 19 16 26  0.7  0.4 12.5  0.6  9.9   E   E        N/A  5.8  97
2025 10 19 15 56  0.7  0.4 11.8  0.6  9.9 ESE   E        N/A  6.1 104
2025 10 19 15 26  0.7  0.4 12.5  0.6  4.0   E   S        N/A  5.9  98
2025 10 19 14 56  0.7  0.5 12.5  0.6  9.1   E   E        N/A  6.2  97
2025 10 19 14 26  0.7  0.5 12.5  0.5  7.7 ESE   E        N/A  6.2 104
2025 10 19 13 56  0.7  0.4 12.5  0.5  9.9   E   E        N/A  6.3  93
2025 10 19 13 26  0.7  0.5 12.5  0.5  9.9   E   E        N/A  6.9  98
2025 10 19 12 56  0.7  0.5 11.8  0.5  9.1 ESE   E        N/A  6.8 110
2025 10 19 12 26  0.7  0.5 13.3  0.5  9.9 ESE   E        N/A  7.0 105
2025 10 19 11 56  0.7  0.5 13.3  0.5  9.1   E   E        N/A  7.1 100
2025 10 19 11 26  0.7  0.5 12.5  0.5  9.9 ESE   E        N/A  6.8 104
2025 10 19 10 56  0.8  0.6 13.3  0.5  9.1 ESE   E      SWELL  7.6 103
2025 10 19 10 26  0.8  0.6 14.3  0.5  9.9 ESE   E      SWELL  7.4 105
2025 10 19 09 56  0.8  0.6 12.5  0.6  9.1 ESE   E      SWELL  7.0 104
2025 10 19 09 26  0.8  0.6 13.3  0.6  9.9 ESE   E      SWELL  6.7 103
2025 10 19 08 56  0.8  0.6 13.3  0.6  9.9   E   E      SWELL  6.2 101
2025 10 19 08 26  0.8  0.6 13.3  0.6  9.9 ESE   E      SWELL  5.9 104
2025 10 19 07 56  0.9  0.7 13.3  0.7  9.9 ESE   E      SWELL  6.0 103
2025 10 19 07 26  0.9  0.6 14.3  0.7  9.9 ESE   E    AVERAGE  5.3 104
2025 10 19 06 56  0.9  0.5 14.3  0.7  9.1 ESE ESE    AVERAGE  5.0 105
2025 10 19 06 26  1.0  0.7 13.3  0.7  9.9   E ESE      SWELL  5.9  95
2025 10 19 05 56  1.0  0.7 13.3  0.7  9.1 ESE ESE      SWELL  6.2 110
2025 10 19 05 26  0.9  0.6 14.3  0.6  9.9 ESE   E      SWELL  5.6 103
2025 10 19 04 56  1.0  0.7 14.3  0.7  9.9 ESE   E      SWELL  6.0 103
2025 10 19 04 26  1.0  0.7 14.3  0.7  9.9 ESE ESE      SWELL  5.8 112
2025 10 19 03 56  0.9  0.6 13.3  0.7  9.9 ESE ESE    AVERAGE  5.6 105
2025 10 19 03 26  1.0  0.8 14.3  0.7  9.1 ESE ESE      SWELL  6.2 107
2025 10 19 02 56  0.9  0.7 14.3  0.7  9.9 ESE ESE      SWELL  5.8 105
2025 10 19 02 26  1.0  0.7 14.3  0.7  9.9   E   E      SWELL  5.6  94
2025 10 19 01 56  0.9  0.7 14.3  0.7  9.9 ESE ESE      SWELL  5.8 103
2025 10 19 01 26  1.0  0.7 13.3  0.7  9.9 ESE ESE      SWELL  5.8 105
2025 10 19 00 56  0.9  0.6 13.3  0.6  9.9   E ESE      SWELL  5.7 101
2025 10 19 00 26  0.9  0.7 14.3  0.7  9.9 ESE   E      SWELL  5.7 108
2025 10 18 23 56  0.9  0.6 14.3  0.7  3.2 ESE SSW    AVERAGE  5.4 104
2025 10 18 23 26  0.9  0.7 14.3  0.7  3.2 ESE SSW      SWELL  5.7 103
2025 10 18 22 56  0.9  0.6 14.3  0.7  9.9 ESE   E    AVERAGE  5.4 107
2025 10 18 22 26  0.9  0.6 14.3  0.7  9.1 ESE   E    AVERAGE  5.1 107
2025 10 18 21 56  0.8  0.5 14.3  0.7  9.9 ESE ESE    AVERAGE  5.2 110
2025 10 18 21 26  0.9  0.6 14.3  0.7  9.9 ESE   E    AVERAGE  5.3 104
2025 10 18 20 56  0.8  0.6 12.5  0.6  9.9 ESE   E      SWELL  5.4 114
2025 10 18 20 26  0.8  0.5 12.5  0.6  9.9  SE   E        N/A  5.5 124
2025 10 18 19 56  0.7  0.4 11.8  0.6  9.9 ESE   E        N/A  5.6 110
2025 10 18 19 26  0.7  0.5 11.8  0.5  9.9 ESE ESE        N/A  5.9 105
2025 10 18 18 56  0.7  0.4 12.5  0.6  9.9 ESE ESE        N/A  6.4 107
2025 10 18 18 26  0.7  0.5 10.5  0.5  9.9   E ESE        N/A  7.8 100
2025 10 18 17 56  0.6  0.4 11.1  0.5  9.9   E ESE        N/A  7.8  94
2025 10 18 17 26  0.6  0.4 11.1  0.5  9.9 ESE   E        N/A  7.5 104
2025 10 18 16 56  0.6  0.4 10.5  0.5  9.9   E ESE        N/A  7.7  97
2025 10 18 16 26  0.6  0.3 11.8  0.5  9.9   E ESE        N/A  7.2  90
2025 10 18 15 56  0.7  0.5 11.1  0.5  9.9   E   E        N/A  7.8  95
2025 10 18 15 26  0.6  0.4 11.1  0.5  9.9   E   E        N/A  7.6  93
2025 10 18 14 56  0.7  0.5 11.1  0.5  9.9   E ESE        N/A  8.1  97
2025 10 18 14 26  0.6  0.4 12.5  0.5  9.9 ESE ESE        N/A  7.2 114
2025 10 18 13 56  0.6  0.4 11.1  0.5  9.9 ESE   E        N/A  6.7 104
2025 10 18 13 26  0.6  0.4 11.8  0.5  9.9   E   E        N/A  6.4  95
2025 10 18 12 56  0.7  0.5 10.5  0.5  9.9   E   E        N/A  6.8  98
2025 10 18 12 26  0.7  0.5 11.1  0.6  9.9   E   E        N/A  6.3  97
2025 10 18 11 56  0.7  0.5 11.1  0.5  9.9   E   E        N/A  6.7  97
2025 10 18 11 26  0.7  0.4 11.1  0.5  9.9   E   E        N/A  7.4  95
2025 10 18 10 56  0.7  0.5 10.5  0.5  9.9   E   E        N/A  7.4  98
2025 10 18 10 26  0.7  0.4 10.5  0.6  9.9   E   E        N/A  6.9  97
2025 10 18 09 56  0.7  0.4 11.8  0.6  9.9   E   E        N/A  7.1  97
2025 10 18 09 26  0.7  0.4 11.1  0.5  9.9   E   E        N/A  7.3 100
2025 10 18 08 56  0.7  0.4 10.5  0.6  9.9   E   E        N/A  7.1  98
2025 10 18 08 26  0.7  0.4 10.5  0.6  9.9   E   E        N/A  7.1  97
2025 10 18 07 56  0.7  0.4 11.8  0.5  9.9   E   E        N/A  7.1  98
2025 10 18 07 26  0.7  0.4 10.5  0.6  9.9   E   E        N/A  7.2  97
2025 10 18 06 56  0.6  0.3 10.5  0.6  9.9   E   E        N/A  6.8  90
2025 10 18 06 26  0.7  0.3 10.5  0.6  9.1   E   E        N/A  6.8  98
2025 10 18 05 56  0.7  0.3 10.5  0.6  9.9   E   E        N/A  7.0  97
2025 10 18 05 26  0.6  0.3 10.5  0.6  9.9   E   E        N/A  6.5  93
2025 10 18 04 56  0.7  0.3 10.5  0.6  9.9   E   E        N/A  7.0  91
2025 10 18 04 26  0.7  0.3 11.1  0.7  9.9   E   E        N/A  6.8  95
2025 10 18 03 56  0.6  0.3 11.1  0.6  9.9   E   E        N/A  6.3  95
2025 10 18 03 26  0.6  0.3 10.5  0.5  9.9   E   E        N/A  6.2  95
2025 10 18 02 56  0.6  0.3 10.5  0.6  9.9   E   E        N/A  6.3  95
2025 10 18 02 26  0.6  0.3 11.1  0.5  9.9   E   E        N/A  6.2  94
2025 10 18 01 56  0.6  0.3 10.5  0.6  9.9   E   E        N/A  5.9  98
2025 10 18 01 26  0.6  0.3 11.1  0.6  9.9   E   E        N/A  5.9  97
2025 10 18 00 56  0.6  0.3 10.5  0.6  9.9   E   E        N/A  5.4  95
2025 10 18 00 26  0.7  0.3 10.5  0.6  9.9   E   E        N/A  5.8  94
